ID	DS1	DS2	DS3	DS4	DS5	DS6
386	0.843	0.119	0.031	0.006	0.001	0	
387	0.862	0.106	0.021	0.011	0	0	
388	0.72	0.148	0.075	0.037	0.009	0.011	
389	0.719	0.157	0.068	0.034	0.017	0.005	
390	0.696	0.17	0.074	0.029	0.024	0.007	
391	0.606	0.191	0.081	0.067	0.033	0.022	
392	0.856	0.087	0.036	0.016	0.001	0.004	
393	0.926	0.058	0.012	0.003	0.001	0	
394	0.844	0.106	0.034	0.01	0.004	0.002	
395	0.866	0.09	0.03	0.011	0.002	0.001	
396	0.745	0.141	0.065	0.031	0.012	0.006	
397	0.818	0.116	0.044	0.014	0.007	0.001	
398	0.901	0.075	0.014	0.009	0.001	0	
399	0.901	0.075	0.018	0.003	0.002	0.001	
400	0.941	0.044	0.013	0.002	0	0	
401	0.933	0.048	0.011	0.006	0.001	0.001	
402	0.711	0.135	0.079	0.043	0.021	0.011	
403	0.756	0.141	0.055	0.033	0.008	0.007	
404	0.768	0.135	0.051	0.026	0.012	0.008	
405	0.815	0.109	0.046	0.024	0.004	0.002	
406	0.9	0.088	0.011	0.001	0	0	
407	0.902	0.079	0.016	0.003	0	0	
408	0.772	0.131	0.051	0.027	0.007	0.012	
409	0.788	0.129	0.042	0.03	0.01	0.001	
410	0.753	0.145	0.056	0.028	0.011	0.007	
411	0.673	0.159	0.077	0.058	0.021	0.012	
412	0.9	0.069	0.018	0.008	0.004	0.001	
413	0.961	0.031	0.005	0.002	0.001	0	
414	0.9	0.064	0.021	0.014	0	0.001	
415	0.895	0.073	0.022	0.009	0.001	0	
416	0.832	0.11	0.027	0.018	0.009	0.004	
417	0.87	0.089	0.024	0.011	0.005	0.001	
418	0.94	0.047	0.01	0.002	0.001	0	
419	0.942	0.043	0.012	0.002	0.001	0	
420	0.97	0.027	0.003	0	0	0	
421	0.97	0.018	0.01	0.001	0.001	0	
422	0.809	0.077	0.063	0.033	0.011	0.007	
423	0.834	0.069	0.05	0.031	0.012	0.004	
424	0.832	0.087	0.054	0.022	0.004	0.001	
425	0.868	0.063	0.035	0.025	0.005	0.004	
426	0.96	0.03	0.009	0.001	0	0	
427	0.972	0.024	0.004	0	0	0	
428	0.847	0.062	0.041	0.033	0.009	0.008	
429	0.846	0.073	0.045	0.029	0.006	0.001	
430	0.819	0.076	0.057	0.035	0.006	0.007	
431	0.768	0.089	0.069	0.043	0.019	0.012	
432	0.945	0.029	0.018	0.007	0.001	0	
433	0.987	0.01	0.003	0	0	0	
434	0.96	0.023	0.01	0.006	0	0.001	
435	0.951	0.035	0.008	0.006	0	0	
436	0.91	0.049	0.027	0.011	0.002	0.001	
437	0.943	0.03	0.018	0.006	0.001	0.002	
438	0.978	0.018	0.001	0.002	0.001	0	
439	0.978	0.012	0.009	0.001	0	0	
440	0.995	0.003	0.002	0	0	0	
441	0.974	0.016	0.003	0.006	0.001	0	
442	0.794	0.097	0.059	0.028	0.014	0.008	
443	0.828	0.073	0.052	0.033	0.007	0.007	
444	0.83	0.076	0.055	0.027	0.01	0.002	
445	0.879	0.061	0.036	0.017	0.004	0.003	
446	0.969	0.022	0.008	0.001	0	0	
447	0.969	0.017	0.01	0.004	0	0	
448	0.847	0.075	0.046	0.02	0.007	0.005	
449	0.847	0.082	0.047	0.02	0.001	0.003	
450	0.841	0.068	0.046	0.028	0.011	0.006	
451	0.774	0.094	0.062	0.036	0.023	0.011	
452	0.962	0.024	0.01	0.003	0.001	0	
453	0.989	0.008	0.003	0	0	0	
454	0.957	0.027	0.011	0.005	0	0	
455	0.969	0.02	0.007	0.002	0.002	0	
456	0.933	0.042	0.015	0.008	0.002	0	
457	0.932	0.038	0.02	0.007	0.002	0.001	
458	0.977	0.016	0.005	0.001	0.001	0	
459	0.978	0.01	0.008	0.003	0.001	0	
460	0.992	0.005	0.003	0	0	0	
461	1	0	0	0	0	0	
462	0.854	0.076	0.035	0.023	0.008	0.004	
463	0.876	0.062	0.037	0.015	0.006	0.004	
464	0.869	0.072	0.027	0.021	0.009	0.002	
465	0.884	0.053	0.037	0.019	0.006	0.001	
466	0.996	0.004	0	0	0	0	
467	0.99	0.005	0.005	0	0	0	
468	0.888	0.052	0.027	0.02	0.008	0.005	
469	0.884	0.055	0.032	0.022	0.005	0.002	
470	0.874	0.058	0.025	0.03	0.008	0.005	
471	0.819	0.079	0.049	0.032	0.009	0.012	
472	0.998	0.002	0	0	0	0	
473	0.995	0.003	0.001	0.001	0	0	
